"","X","Item","Participant","ID","Filename","DeletionMorph","DeviantPronun","Accentuation","Annotator","Order","WordDur","SyllNum","SegNum","ConsonantDur","PrecSeg","PrecSegVC","PrecSegDur","FollSeg","FollSegVC","FollSegDur","PrePauseDur","PostPauseDur","SentenceDur","GlottalStop","GlottalStopDur","LocSpeech","AffixDur","BaseDuration","FirstSyllDur","WordDurWithoutGlottalStop","AffixDurWithoutGlottalStop","Affix","WordFormFrequencyBNC","WordFormFrequencyAllCOCA","WordFormFrequencySpokenCOCA","Base","WordLemmaFrequencyBNC","BaseLemmaFrequencyBNC","SyllPhon","AffixStress","BaseInitialStress","SemanticTransparency","TypeOfRoot","Rating","TimeRating","TotalTime","Age","Sex","L1","Bilingual","Grow_Up_Region","Languages","Latin","Profession_Studies","University","Knowledge_English_Ling","Phonetics","Phonology","Morphology","Semantics","AccentuationCondition","Experiment","logWordFormFreq","logBaseLemmaFreq","logWordLemmaFreq","RelFreq","logRelFreq","Root","BaseFinalStress","SuffixAdjSuffix","LastSyllDur","InCorpus","Consonant","Orthography","median","TypeOfBase","Environment2","syllabicity","Environment","Environment4","TypeOfL","ConsonantDurMS","PrePause","PostPause","GlobalSpeechRate","WordFreqCategorical"
"1041",6609,"newly","participant_12B_Experiment_2",1223,"participant_12_B_53.TextGrid","N","N","Unaccented","Sonia",53,0.295601258734788,2,5,0.045492813535672,"u","V",0.0985151229722643,"i","V",0.075885871271586,0.0439138448361369,0,12.7239999999999,"NoGlottalStop",0,16.9146776350028,0.121378684807258,0.17422257392753,0.17422257392753,0.295601258734788,0.121378684807258,"ly",2,12593,914,"new",2667,124995,2,"unstressed",NA,"transparent","word",1,770.28,931.2,20,"male","British English","no","Coventry. West Midlands. England.","Japanese - Basic (<N5).","no","English Language and English Language Teaching - Year 2","Anglia Ruskin University","Yes - 1 Year. still in progress.","Yes.","Yes.","Yes.","Yes.","unaccented","Experiment_2",0.693147180559945,11.7360290154844,7.88870952418201,0.021336853474139,-3.8473194913024,"new","primary","none",0.121378684807258,"no","l","l",1,"word","V#l","no","#l","V#l-none","approximant",45.492813535672,"Pause","No Pause",0.864508016347067,"LowFreq"
"1042",6610,"newly","participant_3A_Experiment_2",2397,"participant_3_A_235.TextGrid","N","N","Unaccented","Viktoria",235,0.628772213377077,2,5,0.0525694838120438,"u","V",0.158130262617279,"i","V",0.259374380169719,0.0817889782175496,0.060666184204178,3.87999999999965,"NoGlottalStop",0,7.9520053425158,0.311943863981763,0.316828349395313,0.316828349395313,0.628772213377077,0.311943863981763,"ly",2,12593,914,"new",2667,124995,2,"unstressed",NA,"transparent","word",2,847.3,962.52,20,"female","British English","no","Kent. England","Portuguese (basic)","no","Second year. Psychological and Behavioural Sciences","University of Cambridge","no","no","no","no","no","accented","Experiment_2",0.693147180559945,11.7360290154844,7.88870952418201,0.021336853474139,-3.8473194913024,"new","primary","none",0.311943863981763,"no","L","l",1,"word","V#l","no","#l","V#l-none","tap",52.5694838120438,"Pause","Pause",1.54639175257746,"LowFreq"
"1043",6611,"noisily","participant_5B_Experiment_2",3443,"participant_5_B_252.TextGrid","N","N","Unaccented","Simon",252,0.482727517990146,2,5,0.0356351905841703,"z","C",0.0867499496581128,"i","V",0.0899918446910926,0,0,4.81200000000013,"NoGlottalStop",0,10.3578101799907,0.125627035275263,0.357100482714883,0.357100482714883,0.482727517990146,0.125627035275263,"ly",244,639,10,"noisy",244,1027,3,"unstressed",NA,"transparent","word",1,868.83,1043.44,20,"male","British English","no","Leeds","None","I know a few words and phrases. I have never studied it","English Language and English Language Teaching. 2nd year","Anglia Ruskin University","Yes. 1 year","Yes","Yes","Yes","Yes","accented","Experiment_2",5.4971682252932,6.93439720992856,5.4971682252932,0.237585199610516,-1.43722898463536,"noise","unstressed","none",0.125627035275263,"no","l","l",2,"word","V#l","no","#l","V#l-none","approximant",35.6351905841703,"No Pause","No Pause",1.24688279301742,"HighFreq"
"1044",6612,"noisily","participant_10B_Experiment_2",277,"participant_10_B_194.TextGrid","N","N","Unaccented","Sonia",194,0.697465149994424,3,6,0.0571041074657712,"I","V",0.0425176035326411,"i","V",0.135485759081941,0,0,3.46399999999994,"NoGlottalStop",0,8.60258035838488,0.192589866547712,0.504875283446712,0.373348314300695,0.697465149994424,0.192589866547712,"ly",244,639,10,"noisy",244,1027,3,"unstressed",NA,"transparent","word",3,627.46,777.21,19,"female","British English","no","North-West London","German (proficient). French (proficient). Spanish (basic/medium proficient)","no","MML (French and German)- Second Year","University of Cambridge","no","no","no","no","no","accented","Experiment_2",5.4971682252932,6.93439720992856,5.4971682252932,0.237585199610516,-1.43722898463536,"noise","unstressed","none",0.192589866547712,"no","l","l",2,"word","V#l","no","#l","V#l-none","approximant",57.1041074657712,"No Pause","No Pause",1.73210161662821,"HighFreq"
"1045",6613,"noisily","participant_3A_Experiment_2",2310,"participant_3_A_112.TextGrid","N","N","Accented","Mandy",112,0.599998110355253,3,6,0.0410555846270131,"{","V",0.061573553328061,"i","V",0.199537037037037,0.0705436130007557,0.0492732054570464,3.57600000000002,"NoGlottalStop",0,10.0000314941783,0.24059262166405,0.359405488691203,0.252443310657596,0.599998110355253,0.24059262166405,"ly",244,639,10,"noisy",244,1027,3,"unstressed",NA,"transparent","word",2,847.3,962.52,20,"female","British English","no","Kent. England","Portuguese (basic)","no","Second year. Psychological and Behavioural Sciences","University of Cambridge","no","no","no","no","no","accented","Experiment_2",5.4971682252932,6.93439720992856,5.4971682252932,0.237585199610516,-1.43722898463536,"noise","unstressed","none",0.24059262166405,"no","L","l",2,"word","V#l","no","#l","V#l-none","tap",41.0555846270131,"Pause","Pause",1.67785234899328,"HighFreq"
"1046",6614,"noisily","participant_4B_Experiment_2",3013,"participant_4_B_230.TextGrid","N","N","Unaccented","Viktoria",230,0.652587553539934,3,6,0.0627228611021131,"@","V",0.059309409015571,"i","V",0.122488347190728,0.0896477967405287,0.0851927437641726,3.61999999999989,"NoGlottalStop",0,9.19416860994858,0.185211208292841,0.467376345247093,0.316752214276024,0.652587553539934,0.185211208292841,"ly",244,639,10,"noisy",244,1027,3,"unstressed",NA,"transparent","word",2,508.88,607.82,19,"female","British English","no","North London","Basic French","Some - I studied it for GCSE","Natural Sciences (Biological). 2nd year","University of Cambridge","no","no","no","no","no","unaccented","Experiment_2",5.4971682252932,6.93439720992856,5.4971682252932,0.237585199610516,-1.43722898463536,"noise","unstressed","none",0.185211208292841,"no","l","l",2,"word","V#l","no","#l","V#l-none","approximant",62.7228611021131,"Pause","Pause",3.03867403314926,"HighFreq"
"1047",6615,"noisily","participant_6A_Experiment_2",3586,"participant_6_A_152.TextGrid","N","N","Accented","Simon",152,0.799861870674195,3,6,0.0528154023286591,"@","V",0.0376911071968471,"i","V",0.252208544750172,0.117918871252205,0.162124849939977,6.67200000000003,"NoGlottalStop",0,7.50129518605839,0.305023947078831,0.494837923595364,0.360997066891047,0.799861870674195,0.305023947078831,"ly",244,639,10,"noisy",244,1027,3,"unstressed",NA,"transparent","word",2,629.12,784.73,20,"male","British English","no","Birmingham. UK","Japanese - medium proficient. Dutch - basic. German - medium proficient","no","Abnormal and Clinical Psychology - Year 2","Anglia Ruskin University","no","no","no","no","no","accented","Experiment_2",5.4971682252932,6.93439720992856,5.4971682252932,0.237585199610516,-1.43722898463536,"noise","unstressed","none",0.305023947078831,"no","l","l",2,"word","V#l","no","#l","V#l-none","approximant",52.8154023286591,"Pause","Pause",0.899280575539564,"HighFreq"
"1048",6616,"noisily","participant_13A_Experiment_2",1401,"participant_13_A_32.TextGrid","N","N","Accented","Mandy",32,0.554670935040682,3,6,0.0495115268329549,"I","V",0.0454061149481002,"i","V",0.105501322751323,0,0.0339931972789116,5.40000000000001,"NoGlottalStop",0,10.8172244495918,0.155012849584278,0.399658085456405,0.288521524817878,0.554670935040682,0.155012849584278,"ly",244,639,10,"noisy",244,1027,3,"unstressed",NA,"transparent","word",1,752.18,872.99,19,"male","British English","no","South Devon","French proficient and Spanish medium proficient","no","Linguistics 1st year","University of Cambridge","Yes. for around 4 weeks","Yes","Yes","no","no","unaccented","Experiment_2",5.4971682252932,6.93439720992856,5.4971682252932,0.237585199610516,-1.43722898463536,"noise","unstressed","none",0.155012849584278,"no","l","l",2,"word","V#l","no","#l","V#l-none","approximant",49.5115268329549,"No Pause","Pause",2.03703703703703,"HighFreq"
"1049",6617,"noisily","participant_4A_Experiment_2",2900,"participant_4_A_62.TextGrid","N","N","Unaccented","Mandy",62,0.48710927960928,2,5,0.0584372836854039,"z","C",0.0784457330656199,"i","V",0.110648186400066,0.0830496911408241,0.0412264832672995,4.22799999999995,"NoGlottalStop",0,10.2646371344241,0.16908547008547,0.31802380952381,0.31802380952381,0.48710927960928,0.16908547008547,"ly",244,639,10,"noisy",244,1027,3,"unstressed",NA,"transparent","word",3,871.8,996.91,19,"female","British English","no","Wells-next-the-sea. Norfolk. UK","None","no","2nd Year Meida Studies","Anglia Ruskin University ","no","no","no","no","no","accented","Experiment_2",5.4971682252932,6.93439720992856,5.4971682252932,0.237585199610516,-1.43722898463536,"noise","unstressed","none",0.16908547008547,"no","l","l",2,"word","V#l","no","#l","V#l-none","approximant",58.4372836854039,"Pause","Pause",1.41911069063389,"HighFreq"
"1050",6618,"noisily","participant_7A_Experiment_2",4148,"participant_7_A_48.TextGrid","N","N","Unaccented","Mandy",48,0.603770327178491,3,6,0.0531612801799137,"@","V",0.0455671528718276,"e","V",0.168301403444261,0.0442651981427492,0.0336243386243384,2.416,"NoGlottalStop",0,9.9375536191699,0.221462683624174,0.382307643554316,0.272345681698408,0.603770327178491,0.221462683624174,"ly",244,639,10,"noisy",244,1027,3,"unstressed",NA,"transparent","word",1,622.76,704.26,23,"male","British English","no","Oxford. England","None","no","Life Sciences. Year 3","Anglia Ruskin University","no","no","no","no","no","accented","Experiment_2",5.4971682252932,6.93439720992856,5.4971682252932,0.237585199610516,-1.43722898463536,"noise","unstressed","none",0.221462683624174,"no","l","l",2,"word","V#l","no","#l","V#l-none","approximant",53.1612801799137,"Pause","Pause",2.48344370860927,"HighFreq"
"1051",6619,"noisily","participant_2A_Experiment_2",2027,"participant_2_A_310.TextGrid","N","N","Accented","Mandy",310,0.620524565381708,3,6,0.0615253073373825,"@","V",0.0286893615482466,"i","V",0.116827106799004,0,0.0387351797862001,3.44800000000009,"NoGlottalStop",0,9.66923847133944,0.178352414136386,0.442172151245322,0.324239863265568,0.620524565381708,0.178352414136386,"ly",244,639,10,"noisy",244,1027,3,"unstressed",NA,"transparent","word",3,751.58,838.84,21,"male","British English","no","Nantwich. Cheshire","None","no","Foundation Gaming Technology BS/c 1st Year","Anglia Ruskin University","Yes 1 Year","no","no","no","no","accented","Experiment_2",5.4971682252932,6.93439720992856,5.4971682252932,0.237585199610516,-1.43722898463536,"noise","unstressed","none",0.178352414136386,"no","l","l",2,"word","V#l","no","#l","V#l-none","approximant",61.5253073373825,"No Pause","Pause",1.74013921113685,"HighFreq"
"1052",6620,"noisily","participant_1B_Experiment_2",1706,"participant_1_B_149.TextGrid","N","N","Accented","Mandy",149,0.541937031222746,3,6,0.073207505224312,"@","V",0.0434850261943858,"i","V",0.138489395758303,0,0,3.27599999999995,"NoGlottalStop",0,11.0713969600167,0.211696900982615,0.33024013024013,0.237530980923838,0.541937031222746,0.211696900982615,"ly",244,639,10,"noisy",244,1027,3,"unstressed",NA,"transparent","word",1,652.27,805.45,21,"female","British English","no","Cambridge (0-3). Bristol (3-5). Felixstowe (5-7). Bradford (7-16). Abingdon (16 onwards)","Basic French","no","3rd year Materials Science","Cambridge","no","no","no","no","no","accented","Experiment_2",5.4971682252932,6.93439720992856,5.4971682252932,0.237585199610516,-1.43722898463536,"noise","unstressed","none",0.211696900982615,"no","l","l",2,"word","V#l","no","#l","V#l-none","approximant",73.207505224312,"No Pause","No Pause",1.83150183150186,"HighFreq"
"1053",6621,"noisily","participant_12A_Experiment_2",950,"participant_12_A_259.TextGrid","N","N","Accented","Sonia",259,0.450375337436562,3,6,0.0482493300350444,"@","V",0.0366596455095796,"i","V",0.0790601937744797,0,0.032628059770917,3.76400000000012,"NoGlottalStop",0,13.3222214923017,0.127309523809524,0.323065813627038,0.216624072828155,0.450375337436562,0.127309523809524,"ly",244,639,10,"noisy",244,1027,3,"unstressed",NA,"transparent","word",1,972.92,1298.44,31,"male","British English","no","Cambridge. UK","Japanese (basic/functional). French (GCSE). German (GCSE)","Yes. I did Latin GCSE. (That was for three years at secondary school.)","I studied Pure Mathematics.","I studied at Warwick.","Yes. I did a CELTA English-teaching qualification. which has a large component on phonetics. etc. I continue to build on that as I teach EFL.","no","no","no","no","unaccented","Experiment_2",5.4971682252932,6.93439720992856,5.4971682252932,0.237585199610516,-1.43722898463536,"noise","unstressed","none",0.127309523809524,"no","L","l",2,"word","V#l","no","#l","V#l-none","tap",48.2493300350444,"No Pause","Pause",2.92242295430384,"HighFreq"
"1054",6622,"noisily","participant_8A_Experiment_2",4392,"participant_8_A_101.TextGrid","N","N","Unaccented","Viktoria",101,0.541125256451787,3,6,0.0665102786728724,"@","V",0.0366739195678272,"i","V",0.0917824947857173,0.0724065570672714,0.0295052130199522,3.67199999999991,"NoGlottalStop",0,11.0880058331459,0.15829277345859,0.382832482993197,0.27812314832475,0.541125256451787,0.15829277345859,"ly",244,639,10,"noisy",244,1027,3,"unstressed",NA,"transparent","word",2,834.92,1022.03,21,"male","British English","no","London. then Oxfordshire","French (proficient). Arabic (proficient). Farsi (medium proficient)","Yes. I studied Latin for 8 years. proficient.","Middle Eastern Studies. 4th year","University of Cambridge","no","I went to a few lectures on phonetics in my first year of university.","The above lecture also covered phonology.","no","no","accented","Experiment_2",5.4971682252932,6.93439720992856,5.4971682252932,0.237585199610516,-1.43722898463536,"noise","unstressed","none",0.15829277345859,"no","l","l",2,"word","V#l","no","#l","V#l-none","approximant",66.5102786728724,"Pause","Pause",1.63398692810462,"HighFreq"
"1055",6623,"noisily","participant_12B_Experiment_2",1086,"participant_12_B_161.TextGrid","N","N","Accented","Mandy",161,0.506803108707871,3,6,0.0643069736087996,"I","V",0.0448112214452554,"i","V",0.11249521705304,0.163073434502006,0.0378939707524402,3.21600000000012,"NoGlottalStop",0,11.8389171197024,0.17680219066184,0.330000918046031,0.231799135608659,0.506803108707871,0.17680219066184,"ly",244,639,10,"noisy",244,1027,3,"unstressed",NA,"transparent","word",3,770.28,931.2,20,"male","British English","no","Coventry. West Midlands. England.","Japanese - Basic (<N5).","no","English Language and English Language Teaching - Year 2","Anglia Ruskin University","Yes - 1 Year. still in progress.","Yes.","Yes.","Yes.","Yes.","accented","Experiment_2",5.4971682252932,6.93439720992856,5.4971682252932,0.237585199610516,-1.43722898463536,"noise","unstressed","none",0.17680219066184,"no","l","l",2,"word","V#l","no","#l","V#l-none","approximant",64.3069736087996,"Pause","Pause",1.86567164179098,"HighFreq"
"1056",6624,"noisily","participant_5A_Experiment_2",3235,"participant_5_A_240.TextGrid","N","N","Accented","Mandy",240,0.516194744564492,2,5,0.0595108306480487,"s","C",0.113097202612701,"e","V",0.100413016668655,0,0.0302500726786441,4.04400000000032,"NoGlottalStop",0,9.68626676782315,0.159923847316704,0.356270897247788,0.356270897247788,0.516194744564492,0.159923847316704,"ly",244,639,10,"noisy",244,1027,3,"unstressed",NA,"transparent","word",1,731.92,833.23,27,"male","British English","no","Taunton. Somerset. UK (South West)","None","no","Psychological and Behavioural Sciences (1st Year)","University of Cambridge","no","no","no","no","no","unaccented","Experiment_2",5.4971682252932,6.93439720992856,5.4971682252932,0.237585199610516,-1.43722898463536,"noise","unstressed","none",0.159923847316704,"no","l","l",2,"word","V#l","no","#l","V#l-none","approximant",59.5108306480487,"No Pause","Pause",2.72007912957446,"HighFreq"
"1057",6625,"noisily","participant_2B_Experiment_2",2124,"participant_2_B_15.TextGrid","N","N","Accented","Viktoria",15,0.449809256406965,3,6,0.0553192524117283,"@","V",0.0207128215389836,"i","V",0.0926908628793681,0.0839979562216759,0.0247228820489944,3.01600000000001,"NoGlottalStop",0,13.3389873919613,0.148010115291096,0.301799141115869,0.215641681157687,0.449809256406965,0.148010115291096,"ly",244,639,10,"noisy",244,1027,3,"unstressed",NA,"transparent","word",4,651.89,768.76,20,"female","British English","no","England","Japanese. basic.  French. basic","no","English Language and Linguistics. 2nd year","Anglia Ruskin","2 years","Yes","Yes","Yes","Yes","unaccented","Experiment_2",5.4971682252932,6.93439720992856,5.4971682252932,0.237585199610516,-1.43722898463536,"noise","unstressed","none",0.148010115291096,"no","l","l",2,"word","V#l","no","#l","V#l-none","approximant",55.3192524117283,"Pause","Pause",3.64721485411139,"HighFreq"
"1058",6626,"noisily","participant_6B_Experiment_2",3845,"participant_6_B_209.TextGrid","N","N","Accented","Mandy",209,0.475657596371882,3,6,0.0476283446712018,"@","V",0.0476394291049751,"i","V",0.0974533887629128,0.0850081884605698,0,5.21599999999989,"NoGlottalStop",0,12.6141157962482,0.145081733434115,0.330575862937767,0.207605041433313,0.475657596371882,0.145081733434115,"ly",244,639,10,"noisy",244,1027,3,"unstressed",NA,"transparent","word",1,680.66,792.64,33,"male","British English","no","England. South East","None","no","Fine Art. Second Year","Anglia Ruskin","no","no","no","no","no","unaccented","Experiment_2",5.4971682252932,6.93439720992856,5.4971682252932,0.237585199610516,-1.43722898463536,"noise","unstressed","none",0.145081733434115,"no","l","l",2,"word","V#l","no","#l","V#l-none","approximant",47.6283446712018,"Pause","No Pause",2.10889570552152,"HighFreq"
